,pPTEN,pPI3K,pAKT,pGSK3B,PTEN,PI3K,AKT,GSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
384.96709670967095,0.9069455741157013,0.89374498752923,0.11226875424949043,0.5151831982291879,0.09305442588429777,0.10625501247076272,0.8877312457505103,0.4848168017708087,0.0,0.0,0.0,0.0,6.6789217702762205e-12,0.0,3.6462617067263084e-24,4.0514018963598856e-24
385.01700170017,0.9069455741208422,0.8937449875379078,0.11226875424789415,0.5151831982343658,0.09305442587915691,0.10625501246208509,0.8877312457521066,0.4848168017656309,0.0,0.0,0.0,0.0,6.751937362477751e-12,0.0,3.62818714644436e-24,4.03131905160213e-24
385.06690669066904,0.9069455741259139,0.89374498754642,0.11226875424637385,0.5151831982396575,0.09305442587408518,0.10625501245357287,0.8877312457536269,0.48481680176033914,0.0,0.0,0.0,0.0,6.823721155278134e-12,0.0,3.610201126433112e-24,4.01133458492293e-24
385.1168116811681,0.906945574130915,0.8937449875547601,0.11226875424493353,0.5151831982450586,0.09305442586908405,0.10625501244523268,0.8877312457550672,0.4848168017549381,0.0,0.0,0.0,0.0,6.894217902609e-12,0.0,3.592303191843727e-24,3.9914479909346905e-24
385.16671667166713,0.9069455741358441,0.8937449875629215,0.11226875424357724,0.5151831982505644,0.09305442586415502,0.10625501243707124,0.8877312457564236,0.48481680174943237,0.0,0.0,0.0,0.0,6.963371743814447e-12,0.0,3.574492890860506e-24,3.971658767619966e-24
385.2166216621662,0.9069455741406995,0.8937449875708975,0.11226875424230909,0.51518319825617,0.09305442585929959,0.1062550124290953,0.8877312457576917,0.48481680174382674,0.0,0.0,0.0,0.0,7.0311262036510496e-12,0.0,3.556769774700886e-24,3.9519664163314655e-24
385.2665266526652,0.9069455741454798,0.8937449875786811,0.11226875424113325,0.5151831982618708,0.09305442585451924,0.10625501242131169,0.8877312457588675,0.4848168017381259,0.0,0.0,0.0,0.0,7.097424192287848e-12,0.0,3.539133397615439e-24,3.932370441792048e-24
385.31643164316426,0.9069455741501836,0.8937449875862654,0.11226875424005395,0.515183198267662,0.09305442584981552,0.10625501241372734,0.8877312457599469,0.48481680173233466,0.0,0.0,0.0,0.0,7.1622080053063524e-12,0.0,3.521583316887877e-24,3.912870352094724e-24
385.36633663366337,0.9069455741548093,0.8937449875936435,0.11226875423907545,0.5151831982735388,0.0930544258451899,0.10625501240634924,0.8877312457609253,0.4848168017264579,0.0,0.0,0.0,0.0,7.225419323700606e-12,0.0,3.504119092835025e-24,3.8934656587026345e-24
385.4162416241624,0.9069455741593552,0.8937449876008083,0.11226875423820211,0.5151831982794962,0.09305442584064394,0.10625501239918443,0.8877312457617986,0.48481680172050046,0.0,0.0,0.0,0.0,7.286999213876919e-12,0.0,3.4867402888069066e-24,3.874155876449139e-24
385.46614661466145,0.9069455741638199,0.8937449876077528,0.1122687542374383,0.5151831982855294,0.09305442583617914,0.10625501239224004,0.8877312457625625,0.48481680171446734,0.0,0.0,0.0,0.0,7.34688812765427e-12,0.0,3.469446471186621e-24,3.85494052353768e-24
