,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
748.5256525652565,0.28865928256372764,0.07721899685501861,0.35252957269579593,0.6944023480209188,-6.50740133954925e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748.6255625562555,0.2886600328323877,0.07721899685510683,0.35252745729030444,0.694400319232604,-6.613948050086409e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748.7254725472546,0.2886607818292413,0.07721899685521356,0.3525253455772516,0.694398293918813,-6.726029191052188e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748.8253825382537,0.2886615295563834,0.07721899685533916,0.3525232375501767,0.6943962720736992,-6.84383579174156e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748.9252925292528,0.288662276015906,0.07721899685548397,0.35252113320262934,0.6943942536914248,-6.967561828438614e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.025202520252,0.2886630212098978,0.07721899685564838,0.3525190325281698,0.6943922387661613,-7.097404241886114e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.1251125112511,0.28866376514044423,0.07721899685583278,0.3525169355203686,0.6943902272920893,-7.23356295475426e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.2250225022502,0.28866450780962766,0.07721899685603752,0.3525148421728068,0.6943882192633984,-7.376240889110958e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.3249324932493,0.2886652492195272,0.07721899685626299,0.35251275247907593,0.6943862146742876,-7.525643983890608e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.4248424842484,0.28866598937221877,0.07721899685650957,0.35251066643277773,0.6943842135189646,-7.681981212363612e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.5247524752475,0.28866672826977524,0.07721899685677769,0.35250858402752433,0.6943822157916464,-7.845464599605779e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.6246624662466,0.2886674659142661,0.07721899685706772,0.3525065052569383,0.6943802214865588,-8.016309239967657e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.7245724572457,0.28866820230775786,0.07721899685738008,0.3525044301146522,0.6943782305979368,-8.194733314543946e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749.8244824482448,0.2886689374523138,0.07721899685771517,0.3525023585943093,0.6943762431200244,-8.380958108642856e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
