,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
551.3033303330333,0.2778575265677795,0.07729278817143041,0.39487445472074134,0.7268552438721093,0.0,0.0,0.0,0.0,-2.8997911239380046e-11,2.0282912027551875e-11,-2.807962242799031e-11,0.0
551.4032403240324,0.27787152053821756,0.07729227369824647,0.3948001210952252,0.7268087015146562,0.0,0.0,0.0,0.0,-2.1974702620356055e-11,1.5370450530167267e-11,-2.1278820660148988e-11,0.0
551.5031503150315,0.2778855042583814,0.07729176284147543,0.3947259109322392,0.7267622071963926,0.0,0.0,0.0,0.0,-1.61519323110182e-11,1.1297648979636722e-11,-1.564044242536132e-11,0.0
551.6030603060306,0.27789947812022114,0.07729125627265174,0.39465182927362785,0.7267157608481656,0.0,0.0,0.0,0.0,-1.3442576254632793e-11,9.402559707245044e-12,-1.3016884666407343e-11,0.0
551.7029702970297,0.27791344109455407,0.07729075222846023,0.3945778628805151,0.7266693626515577,0.0,0.0,0.0,0.0,-8.823542064604177e-12,6.171724793251109e-12,-8.544123341069332e-12,0.0
551.8028802880287,0.2779273937999561,0.07729025176871689,0.3945040197099429,0.7266230124974311,0.0,0.0,0.0,0.0,-5.3138893965629524e-12,3.716859141715288e-12,-5.145612294047375e-12,0.0
551.9027902790278,0.27794133622192374,0.07728975486857256,0.3944302995753451,0.7265767103883449,0.0,0.0,0.0,0.0,-2.8428313355152693e-12,1.9884500564819518e-12,-2.7528062488653074e-12,0.0
552.0027002700269,0.27795526834595335,0.0772892615031781,0.3943567022901554,0.7265304563268579,0.0,0.0,0.0,0.0,-1.339580966467273e-12,9.369848413954624e-13,-1.297159929046961e-12,0.0
552.102610261026,0.2779691901575415,0.0772887716476843,0.3942832276678077,0.726484250315529,0.0,0.0,0.0,0.0,-7.333513744251078e-13,5.129508003001832e-13,-7.101280581161685e-13,0.0
552.2025202520251,0.27798310164051165,0.0772882852746019,0.39420987548622266,0.726438092354334,0.0,0.0,0.0,0.0,-9.535768747239849e-13,6.669899790584205e-13,-9.233795841391165e-13,0.0
552.3024302430242,0.277997002771151,0.07728780234454721,0.3941366453633274,0.7263919824316102,0.0,0.0,0.0,0.0,-1.930688469989474e-12,1.3504415675596147e-12,-1.8695485799887435e-12,0.0
552.4023402340233,0.27801089353284597,0.077287322829341,0.39406353706776187,0.726345920546658,0.0,0.0,0.0,0.0,-3.5941782891239665e-12,2.5139880500096543e-12,-3.480359976493787e-12,0.0
552.5022502250225,0.2780247739102556,0.0772868467028124,0.3939905503951813,0.7262999067007434,0.0,0.0,0.0,0.0,-5.873370169981262e-12,4.108194197565831e-12,-5.6873757427722775e-12,0.0
552.6021602160216,0.2780386438880388,0.07728637393879052,0.393917685141241,0.7262539408951318,0.0,0.0,0.0,0.0,-8.697587950406971e-12,6.083624781379711e-12,-8.422157847934335e-12,0.0
552.7020702070207,0.2780525034508545,0.07728590451110448,0.393844941101596,0.7262080231310891,0.0,0.0,0.0,0.0,-1.1996155468254234e-11,8.390844572608185e-12,-1.1616268261097355e-11,0.0
552.8019801980198,0.2780663525833618,0.07728543839358343,0.39377231807190155,0.7261621534098809,0.0,0.0,0.0,0.0,-1.5698396561373864e-11,1.0980418342406457e-11,-1.5201268951376507e-11,0.0
552.9018901890189,0.2780801912702197,0.07728497556005647,0.39369981584781266,0.7261163317327727,0.0,0.0,0.0,0.0,-1.9733635067616778e-11,1.3802910861929833e-11,-1.9108721887887e-11,0.0
553.001800180018,0.2780940194960871,0.07728451598435274,0.39362743422498464,0.7260705581010304,0.0,0.0,0.0,0.0,-2.4031194824833744e-11,1.680888690233355e-11,-2.327018903974405e-11,0.0
553.1017101710171,0.278107837245623,0.07728405964030134,0.3935551729990726,0.7260248325159195,0.0,0.0,0.0,0.0,-2.8520399670875717e-11,1.994891123477288e-11,-2.7617232376062895e-11,0.0
553.2016201620162,0.2781216445034864,0.07728360650173142,0.39348303196573164,0.7259791549787058,0.0,0.0,0.0,0.0,-3.313057344359351e-11,2.3173548630403084e-11,-3.208141386595868e-11,0.0
553.3015301530153,0.2781354412543363,0.0772831565424721,0.39341101092061703,0.7259335254906549,0.0,0.0,0.0,0.0,-3.7791039980837985e-11,2.6433363860379418e-11,-3.6594295478546626e-11,0.0
